2023-01-12,4:02:04,2144,0.735571
2023-01-12,4:02:05,1622,0.654602
2023-01-12,4:02:06,1622,0.654602
2023-01-12,4:02:07,1984,0.7823
2023-01-12,4:02:08,2227,0.700525
2023-01-12,4:02:09,1949,0.611902
2023-01-12,4:02:12,2005,0.570007
2023-01-12,4:02:13,1491,0.746448
2023-01-12,4:02:14,1491,0.746448
2023-01-12,4:02:15,2390,0.681189
2023-01-12,4:02:16,1954,0.714624
2023-01-12,4:02:17,1970,0.680786
2023-01-12,4:02:18,1462,0.856421
2023-01-12,4:02:19,1957,0.54906
2023-01-12,4:02:21,1976,0.563159
2023-01-12,4:02:22,2215,0.636072
2023-01-12,4:02:23,1645,0.565173
2023-01-12,4:02:24,2266,0.554297
2023-01-12,4:02:25,2047,0.603845
2023-01-12,4:02:26,2047,0.603845
2023-01-12,4:02:28,1717,0.744836
2023-01-12,4:02:29,2119,0.912012
2023-01-12,4:02:30,1858,0.777063
2023-01-12,4:02:31,2288,0.652588
2023-01-12,4:02:32,2114,0.605054
2023-01-12,4:02:33,2114,0.605054
2023-01-12,4:02:34,2540,0.99137
2023-01-12,4:02:35,2554,0.735168
2023-01-12,4:02:36,1512,0.662659
2023-01-12,4:02:37,2092,0.659033
2023-01-12,4:02:38,1342,0.697302
2023-01-12,4:02:40,1982,0.629224
2023-01-12,4:02:41,2036,0.686829
2023-01-12,4:02:42,2192,0.818958
2023-01-12,4:02:43,2149,0.586523
2023-01-12,4:02:46,2137,0.859241
2023-01-12,4:02:47,2137,0.859241
2023-01-12,4:02:48,1953,0.598206
2023-01-12,4:02:49,2130,0.831445
2023-01-12,4:02:50,1960,0.565576
2023-01-12,4:02:51,1551,0.797205
2023-01-12,4:02:52,1975,0.660242
2023-01-12,4:02:53,1975,0.660242
2023-01-12,4:02:54,1842,0.583301
2023-01-12,4:02:55,1882,0.6401
2023-01-12,4:02:56,2238,0.643323
2023-01-12,4:02:57,1706,0.587329
2023-01-12,4:02:58,2410,0.7255
2023-01-12,4:02:59,2410,0.7255
2023-01-12,4:03:00,2267,0.684009
2023-01-12,4:03:01,1947,0.657422
2023-01-12,4:03:02,2106,0.542615
2023-01-12,4:03:04,1826,0.599817
2023-01-12,4:03:05,2415,0.769409
2023-01-12,4:03:06,2156,0.562354
2023-01-12,4:03:07,2156,0.562354
2023-01-12,4:03:08,1506,0.721069
2023-01-12,4:03:10,2313,0.720264
2023-01-12,4:03:11,1823,0.754504
2023-01-12,4:03:12,1989,0.698108
2023-01-12,4:03:13,2269,0.707373
2023-01-12,4:03:14,2269,0.707373
2023-01-12,4:03:16,1909,0.595386
2023-01-12,4:03:17,1771,0.556311
2023-01-12,4:03:19,2440,0.657825
2023-01-12,4:03:20,2180,0.620361
2023-01-12,4:03:21,2180,0.620361
2023-01-12,4:03:22,1734,0.707373
2023-01-12,4:03:23,2226,0.587732
2023-01-12,4:03:24,2569,0.706567
2023-01-12,4:03:25,2106,0.607874
2023-01-12,4:03:26,2112,0.623181
2023-01-12,4:03:28,2580,0.740405
2023-01-12,4:03:29,2016,0.849573
2023-01-12,4:03:30,1782,0.762158
2023-01-12,4:03:31,2069,0.589746
2023-01-12,4:03:32,1846,0.521265
2023-01-12,4:03:34,1846,0.521265
2023-01-12,4:03:35,1418,0.60022
2023-01-12,4:03:36,2114,0.700122
2023-01-12,4:03:37,1886,0.636877
2023-01-12,4:03:38,1641,0.88905
2023-01-12,4:03:39,1915,0.639697
2023-01-12,4:03:40,1915,0.639697
2023-01-12,4:03:41,1980,0.693274
2023-01-12,4:03:42,1820,0.619153
2023-01-12,4:03:44,2288,0.518042
2023-01-12,4:03:45,2255,0.609485
2023-01-12,4:03:46,1818,0.596997
2023-01-12,4:03:47,2136,0.604248
2023-01-12,4:03:49,2136,0.604248
2023-01-12,4:03:50,1806,0.720264
2023-01-12,4:03:51,1471,0.789148
2023-01-12,4:03:52,2252,0.696497
2023-01-12,4:03:53,2000,0.705762
2023-01-12,4:03:54,2000,0.705762
2023-01-12,4:03:55,2251,0.542615
2023-01-12,4:03:56,1375,0.717847
2023-01-12,4:03:57,2262,0.797205
2023-01-12,4:03:58,2434,0.520459
2023-01-12,4:03:59,2010,0.793982
2023-01-12,4:04:00,2010,0.793982
2023-01-12,4:04:01,2227,0.568396
2023-01-12,4:04:02,2043,0.624792
2023-01-12,4:04:03,2260,0.760547
2023-01-12,4:04:04,2201,0.696899
2023-01-12,4:04:05,2066,0.58894
2023-01-12,4:04:06,2066,0.58894
2023-01-12,4:04:08,1606,0.534558
2023-01-12,4:04:10,2155,0.630029
2023-01-12,4:04:11,2286,0.541003
2023-01-12,4:04:12,1835,0.759741
2023-01-12,4:04:13,1835,0.759741
2023-01-12,4:04:14,2195,0.59458
2023-01-12,4:04:15,2401,0.705359
2023-01-12,4:04:16,1979,0.765381
2023-01-12,4:04:17,1585,0.545837
2023-01-12,4:04:18,2312,0.745642
2023-01-12,4:04:19,2312,0.745642
2023-01-12,4:04:20,1453,0.558728
2023-01-12,4:04:21,2090,0.704956
2023-01-12,4:04:22,2081,0.647351
2023-01-12,4:04:23,2180,0.567187
2023-01-12,4:04:24,1830,0.521667
2023-01-12,4:04:25,1830,0.521667
2023-01-12,4:04:28,2339,0.589343
2023-01-12,4:04:29,1981,0.579675
2023-01-12,4:04:30,2241,0.769409
2023-01-12,4:04:32,1881,0.660645
2023-01-12,4:04:33,1881,0.660645
2023-01-12,4:04:34,2289,0.611902
2023-01-12,4:04:35,2057,0.547046
2023-01-12,4:04:36,1961,0.700122
2023-01-12,4:04:37,2137,0.646143
2023-01-12,4:04:38,2009,0.509985
2023-01-12,4:04:39,2009,0.509985
2023-01-12,4:04:40,2402,0.52771
2023-01-12,4:04:41,1612,0.69126
2023-01-12,4:04:43,2262,0.669104
2023-01-12,4:04:44,1604,0.576855
2023-01-12,4:04:45,2185,0.579675
2023-01-12,4:04:46,2185,0.579675
2023-01-12,4:04:47,1674,0.594983
2023-01-12,4:04:48,2136,0.643323
2023-01-12,4:04:49,2120,0.531738
2023-01-12,4:04:50,2154,0.530127
2023-01-12,4:04:51,1963,0.596997
2023-01-12,4:04:52,1963,0.596997
2023-01-12,4:04:53,2054,0.552283
2023-01-12,4:04:54,1951,0.659839
2023-01-12,4:04:55,2049,0.683606
2023-01-12,4:04:56,1984,0.623987
2023-01-12,4:04:57,1713,0.626001
2023-01-12,4:04:58,1713,0.626001
2023-01-12,4:04:59,2387,0.698108
2023-01-12,4:05:00,2140,0.58894
2023-01-12,4:05:01,1656,0.643726
2023-01-12,4:05:02,1952,0.609082
2023-01-12,4:05:04,1570,0.591357
2023-01-12,4:05:05,1570,0.591357
2023-01-12,4:05:06,2264,0.568396
2023-01-12,4:05:07,2039,0.574438
2023-01-12,4:05:08,2081,0.630029
2023-01-12,4:05:09,1712,0.560742
2023-01-12,4:05:10,2155,0.622778
2023-01-12,4:05:11,2155,0.622778
2023-01-12,4:05:12,1993,0.623584
2023-01-12,4:05:13,2153,0.587732
2023-01-12,4:05:14,2021,0.591357
2023-01-12,4:05:15,1729,0.616333
2023-01-12,4:05:16,1993,0.581287
2023-01-12,4:05:17,1993,0.581287
2023-01-12,4:05:18,1691,0.636475
2023-01-12,4:05:19,1677,0.575647
2023-01-12,4:05:20,2497,0.600623
2023-01-12,4:05:21,1640,0.652588
2023-01-12,4:05:22,2178,0.626001
2023-01-12,4:05:23,2178,0.626001
2023-01-12,4:05:25,1661,0.526099
2023-01-12,4:05:26,2385,0.565576
2023-01-12,4:05:27,1871,0.596191
2023-01-12,4:05:28,2234,0.698914
2023-01-12,4:05:29,1959,0.572424
2023-01-12,4:05:30,1959,0.572424
2023-01-12,4:05:31,2148,0.574036
2023-01-12,4:05:32,2246,0.552283
2023-01-12,4:05:34,2375,0.692871
2023-01-12,4:05:37,2192,0.594177
2023-01-12,4:05:38,1326,0.600623
2023-01-12,4:05:39,1326,0.600623
2023-01-12,4:05:40,2148,0.673132
2023-01-12,4:05:41,2342,0.528516
2023-01-12,4:05:42,1789,0.594983
2023-01-12,4:05:43,1964,0.580884
2023-01-12,4:05:44,1847,0.591357
2023-01-12,4:05:45,1847,0.591357
2023-01-12,4:05:46,2091,0.606665
2023-01-12,4:05:47,1787,0.593372
2023-01-12,4:05:48,2329,0.69408
2023-01-12,4:05:49,1881,0.668298
2023-01-12,4:05:50,2068,0.599817
2023-01-12,4:05:51,2068,0.599817
2023-01-12,4:05:52,1848,0.650574
2023-01-12,4:05:53,1830,0.68562
2023-01-12,4:05:54,1914,0.602234
2023-01-12,4:05:55,1869,0.746448
2023-01-12,4:05:58,2223,0.634863
2023-01-12,4:05:59,1821,0.626001
2023-01-12,4:06:00,2258,0.589343
2023-01-12,4:06:01,2069,0.537781
2023-01-12,4:06:02,1817,0.507166
2023-01-12,4:06:03,1817,0.507166
2023-01-12,4:06:04,2202,0.534155
2023-01-12,4:06:05,2255,0.680383
2023-01-12,4:06:06,2197,0.572424
2023-01-12,4:06:08,2193,0.590552
2023-01-12,4:06:09,2050,0.618347
2023-01-12,4:06:10,2050,0.618347
2023-01-12,4:06:13,2232,0.574841
2023-01-12,4:06:14,2329,0.718652
2023-01-12,4:06:15,1915,0.820972
2023-01-12,4:06:16,2022,0.604248
2023-01-12,4:06:17,2022,0.604248
2023-01-12,4:06:18,1496,0.626001
2023-01-12,4:06:19,2145,0.595789
2023-01-12,4:06:20,1920,0.735168
2023-01-12,4:06:21,1623,0.66427
2023-01-12,4:06:22,2222,0.649365
2023-01-12,4:06:23,2222,0.649365
2023-01-12,4:06:24,1957,0.574036
2023-01-12,4:06:25,2266,0.55188
2023-01-12,4:06:26,2007,0.526904
2023-01-12,4:06:27,1839,0.577661
2023-01-12,4:06:28,1839,0.577661
2023-01-12,4:06:29,2336,0.67998
2023-01-12,4:06:30,2041,0.753296
2023-01-12,4:06:31,1895,0.671521
2023-01-12,4:06:34,1847,0.667896
2023-01-12,4:06:35,2296,0.657825
2023-01-12,4:06:36,1668,0.54342
2023-01-12,4:06:37,1668,0.54342
2023-01-12,4:06:38,2089,0.599817
2023-01-12,4:06:39,1654,0.772632
2023-01-12,4:06:40,1518,0.563562
2023-01-12,4:06:41,2322,0.615125
2023-01-12,4:06:42,2322,0.615125
2023-01-12,4:06:43,1852,0.589746
2023-01-12,4:06:44,2218,0.77666
2023-01-12,4:06:45,1598,0.852795
2023-01-12,4:06:46,1649,0.809692
2023-01-12,4:06:47,2555,0.663062
2023-01-12,4:06:48,2555,0.663062
2023-01-12,4:06:49,1439,0.612305
2023-01-12,4:06:50,2086,0.92168
2023-01-12,4:06:51,2274,0.70697
2023-01-12,4:06:52,1715,0.893481
2023-01-12,4:06:53,1715,0.893481
2023-01-12,4:06:54,2133,0.766187
2023-01-12,4:06:55,1781,0.811304
2023-01-12,4:06:56,2296,0.702136
2023-01-12,4:06:58,2061,0.628015
2023-01-12,4:06:59,1676,0.993384
2023-01-12,4:07:00,1676,0.993384
2023-01-12,4:07:02,2395,0.875354
2023-01-12,4:07:03,1823,0.814526
2023-01-12,4:07:04,2371,0.785522
2023-01-12,4:07:05,1941,0.810498
2023-01-12,4:07:06,1941,0.810498
2023-01-12,4:07:07,2148,0.668701
2023-01-12,4:07:08,2577,0.750476
2023-01-12,4:07:09,2200,0.762964
2023-01-12,4:07:11,1761,0.91322
2023-01-12,4:07:13,1761,0.91322
2023-01-12,4:07:14,2003,0.684814
2023-01-12,4:07:15,2039,0.724695
2023-01-12,4:07:16,1632,0.704553
2023-01-12,4:07:17,1933,0.7255
2023-01-12,4:07:18,1299,0.728723
2023-01-12,4:07:19,1299,0.728723
2023-01-12,4:07:20,2204,0.816943
2023-01-12,4:07:21,2094,0.883411
2023-01-12,4:07:22,2264,0.687231
2023-01-12,4:07:23,1959,0.644128
2023-01-12,4:07:24,1800,0.696899
2023-01-12,4:07:25,1800,0.696899
2023-01-12,4:07:26,2266,0.598608
2023-01-12,4:07:27,2007,0.880188
2023-01-12,4:07:28,2323,0.829028
2023-01-12,4:07:29,2320,0.694482
2023-01-12,4:07:32,1951,0.700525
2023-01-12,4:07:33,1951,0.700525
2023-01-12,4:07:34,2048,0.77666
2023-01-12,4:07:35,2510,0.890259
2023-01-12,4:07:36,1656,0.623584
2023-01-12,4:07:37,2213,0.77384
2023-01-12,4:07:38,1911,0.683203
2023-01-12,4:07:39,1911,0.683203
2023-01-12,4:07:40,1359,0.620361
2023-01-12,4:07:41,1812,0.705762
2023-01-12,4:07:42,1466,0.896704
2023-01-12,4:07:45,2242,0.656213
2023-01-12,4:07:46,1163,0.856824
2023-01-12,4:07:47,1163,0.856824
2023-01-12,4:07:48,2275,0.680383
2023-01-12,4:07:50,2626,0.544629
2023-01-12,4:07:51,1757,0.632446
2023-01-12,4:07:53,1920,0.859644
2023-01-12,4:07:55,1915,0.683606
2023-01-12,4:07:56,1915,0.683606
2023-01-12,4:07:57,1958,0.77666
2023-01-12,4:07:58,1499,0.754102
2023-01-12,4:07:59,2056,0.687231
2023-01-12,4:08:00,1606,1.026819
2023-01-12,4:08:01,2338,0.701331
2023-01-12,4:08:02,2338,0.701331
2023-01-12,4:08:03,2195,0.722278
2023-01-12,4:08:04,2151,0.717444
2023-01-12,4:08:05,2306,0.73114
2023-01-12,4:08:06,1833,0.54342
2023-01-12,4:08:07,2162,0.579675
2023-01-12,4:08:08,2162,0.579675
2023-01-12,4:08:09,1823,0.632043
2023-01-12,4:08:10,2337,0.788342
2023-01-12,4:08:11,1741,0.666687
2023-01-12,4:08:13,1862,0.595789
2023-01-12,4:08:14,1862,0.595789
2023-01-12,4:08:16,1902,0.697705
2023-01-12,4:08:17,2949,0.725098
2023-01-12,4:08:18,1407,0.798816
2023-01-12,4:08:19,2281,0.849976
2023-01-12,4:08:20,2191,0.62157
2023-01-12,4:08:22,1982,0.547852
2023-01-12,4:08:23,2582,0.608679
2023-01-12,4:08:24,1897,0.553088
2023-01-12,4:08:25,2227,0.538184
2023-01-12,4:08:26,2490,0.804053
2023-01-12,4:08:27,2490,0.804053
2023-01-12,4:08:28,2796,0.697705
2023-01-12,4:08:29,2222,0.791162
2023-01-12,4:08:30,1903,0.767395
2023-01-12,4:08:31,2023,0.753699
2023-01-12,4:08:34,2293,0.562354
2023-01-12,4:08:35,2293,0.562354
2023-01-12,4:08:36,1677,0.689648
2023-01-12,4:08:37,1940,0.562756
2023-01-12,4:08:38,2017,0.647351
2023-01-12,4:08:39,1847,0.663464
2023-01-12,4:08:40,2133,0.756921
2023-01-12,4:08:41,2133,0.756921
2023-01-12,4:08:42,1992,0.631641
2023-01-12,4:08:43,1791,0.605054
2023-01-12,4:08:44,1753,0.5547
2023-01-12,4:08:45,2277,0.675549
2023-01-12,4:08:46,2277,0.675549
2023-01-12,4:08:47,1537,0.552283
2023-01-12,4:08:48,2345,0.740808
2023-01-12,4:08:49,2515,0.792371
2023-01-12,4:08:52,1627,0.686426
2023-01-12,4:08:53,2261,0.759741
2023-01-12,4:08:54,1864,0.69408
2023-01-12,4:08:55,1864,0.69408
2023-01-12,4:08:56,1940,0.654199
2023-01-12,4:08:57,2078,0.7823
2023-01-12,4:08:58,2018,0.644531
2023-01-12,4:08:59,2030,0.717847
2023-01-12,4:09:01,2397,0.667896
2023-01-12,4:09:03,2027,0.652991
2023-01-12,4:09:04,2027,0.652991
2023-01-12,4:09:05,2204,0.681995
2023-01-12,4:09:06,1739,0.656616
2023-01-12,4:09:07,2253,0.784717
2023-01-12,4:09:08,1814,0.493066
2023-01-12,4:09:09,1814,0.493066
2023-01-12,4:09:10,1939,0.622778
2023-01-12,4:09:12,2108,0.789954
2023-01-12,4:09:13,1593,0.689246
2023-01-12,4:09:14,2263,0.798413
2023-01-12,4:09:15,1270,0.698108
2023-01-12,4:09:16,1270,0.698108
2023-01-12,4:09:17,1877,0.676355
2023-01-12,4:09:19,1853,0.670312
2023-01-12,4:09:20,1998,0.587329
2023-01-12,4:09:22,1811,0.678369
2023-01-12,4:09:23,2272,0.565979
2023-01-12,4:09:25,2216,0.666687
2023-01-12,4:09:26,2080,0.643726
2023-01-12,4:09:29,1885,0.548254
2023-01-12,4:09:30,2408,0.627209
2023-01-12,4:09:31,1784,0.584106
2023-01-12,4:09:32,1784,0.584106
2023-01-12,4:09:33,2268,0.587732
2023-01-12,4:09:34,1690,0.638086
2023-01-12,4:09:35,2276,0.80929
2023-01-12,4:09:36,2221,0.810901
2023-01-12,4:09:37,1911,0.707373
2023-01-12,4:09:38,1911,0.707373
2023-01-12,4:09:39,2162,0.823389
2023-01-12,4:09:40,1930,0.692871
2023-01-12,4:09:42,2264,0.66427
2023-01-12,4:09:43,1843,0.609485
2023-01-12,4:09:46,2085,0.681189
2023-01-12,4:09:47,1941,0.590552
2023-01-12,4:09:48,2294,0.571216
2023-01-12,4:09:49,1754,0.630432
2023-01-12,4:09:50,1828,0.555103
2023-01-12,4:09:51,1828,0.555103
2023-01-12,4:09:52,2279,0.580078
2023-01-12,4:09:53,1887,0.590955
2023-01-12,4:09:54,2018,0.825806
2023-01-12,4:09:55,2450,0.712207
2023-01-12,4:09:56,1861,0.616333
2023-01-12,4:09:57,2213,0.76377
2023-01-12,4:09:58,2213,0.76377
2023-01-12,4:09:59,1881,0.631238
2023-01-12,4:10:02,2154,0.556311
2023-01-12,4:10:03,1956,0.650171
2023-01-12,4:10:05,1541,0.651782
2023-01-12,4:10:06,1945,0.57041
2023-01-12,4:10:07,1945,0.57041
2023-01-12,4:10:08,2324,0.619153
2023-01-12,4:10:09,1893,0.657422
2023-01-12,4:10:10,2001,0.989355
2023-01-12,4:10:11,1759,0.6828
2023-01-12,4:10:13,1725,0.669104
2023-01-12,4:10:14,1725,0.669104
2023-01-12,4:10:15,1508,0.605457
2023-01-12,4:10:16,2057,0.705359
2023-01-12,4:10:18,1876,0.599011
2023-01-12,4:10:19,2233,0.574841
2023-01-12,4:10:20,1977,0.609888
2023-01-12,4:10:21,1977,0.609888
2023-01-12,4:10:23,2121,0.736377
2023-01-12,4:10:24,1757,0.728723
2023-01-12,4:10:25,1793,0.710999
2023-01-12,4:10:26,2418,0.751282
2023-01-12,4:10:28,2418,0.751282
2023-01-12,4:10:29,1762,0.61311
2023-01-12,4:10:30,2135,0.580481
2023-01-12,4:10:31,1987,0.729126
2023-01-12,4:10:32,2178,0.808484
2023-01-12,4:10:33,2323,0.759338
2023-01-12,4:10:34,1853,0.737585
2023-01-12,4:10:36,1740,0.695288
2023-01-12,4:10:37,1828,0.58894
2023-01-12,4:10:38,1948,0.504749
2023-01-12,4:10:39,2113,0.564368
2023-01-12,4:10:40,1751,0.663867
2023-01-12,4:10:41,1751,0.663867
2023-01-12,4:10:43,2517,0.619958
2023-01-12,4:10:44,2091,0.593372
2023-01-12,4:10:45,2134,0.601831
2023-01-12,4:10:46,1755,0.632043
2023-01-12,4:10:47,2062,0.607471
2023-01-12,4:10:48,2062,0.607471
2023-01-12,4:10:50,2070,0.746851
2023-01-12,4:10:51,1685,0.491858
2023-01-12,4:10:52,2076,0.669507
2023-01-12,4:10:53,2297,0.612708
2023-01-12,4:10:55,2297,0.612708
2023-01-12,4:10:56,1931,0.537378
2023-01-12,4:10:57,1567,0.492261
2023-01-12,4:10:58,2030,0.494678
2023-01-12,4:10:59,2347,0.60022
2023-01-12,4:11:00,1865,0.694885
2023-01-12,4:11:01,1865,0.694885
2023-01-12,4:11:02,2522,0.599817
2023-01-12,4:11:03,1826,0.746448
2023-01-12,4:11:04,2120,0.673938
2023-01-12,4:11:05,2147,0.757727
2023-01-12,4:11:06,1496,0.63728
2023-01-12,4:11:07,1496,0.63728
2023-01-12,4:11:09,1761,0.540198
2023-01-12,4:11:10,2093,0.740808
2023-01-12,4:11:11,1778,0.633655
2023-01-12,4:11:13,1958,0.727112
2023-01-12,4:11:14,1958,0.727112
2023-01-12,4:11:15,2177,0.618347
2023-01-12,4:11:16,2137,0.756116
2023-01-12,4:11:17,2135,0.735571
2023-01-12,4:11:18,2002,0.831445
2023-01-12,4:11:20,1294,0.567993
2023-01-12,4:11:21,2222,0.664673
2023-01-12,4:11:22,1939,0.693677
2023-01-12,4:11:23,1948,0.677161
2023-01-12,4:11:24,2028,0.77384
2023-01-12,4:11:25,2028,0.77384
2023-01-12,4:11:26,1924,0.710596
2023-01-12,4:11:27,1979,0.531335
2023-01-12,4:11:28,1860,0.733154
2023-01-12,4:11:29,2295,0.616333
2023-01-12,4:11:31,1826,0.686023
2023-01-12,4:11:32,1826,0.686023
2023-01-12,4:11:33,2277,0.663062
2023-01-12,4:11:34,1892,0.584106
2023-01-12,4:11:35,2172,0.484607
2023-01-12,4:11:36,2240,0.644934
2023-01-12,4:11:37,1948,0.636072
2023-01-12,4:11:39,2280,0.607471
2023-01-12,4:11:40,2179,0.474536
2023-01-12,4:11:41,2002,0.60022
2023-01-12,4:11:42,2250,0.63446
2023-01-12,4:11:43,2277,0.572424
2023-01-12,4:11:46,1860,0.579675
2023-01-12,4:11:47,2249,0.75249
2023-01-12,4:11:48,2097,0.574841
2023-01-12,4:11:49,2748,0.634863
2023-01-12,4:11:50,2056,0.65863
2023-01-12,4:11:51,2056,0.65863
2023-01-12,4:11:52,2117,0.692468
2023-01-12,4:11:53,1899,0.67998
2023-01-12,4:11:54,1877,0.565576
2023-01-12,4:11:55,2321,0.588135
2023-01-12,4:11:56,1721,0.524487
2023-01-12,4:11:57,2597,0.690454
2023-01-12,4:11:58,2597,0.690454
2023-01-12,4:11:59,1944,0.634863
2023-01-12,4:12:01,2249,0.824597
2023-01-12,4:12:02,1664,0.77666
2023-01-12,4:12:03,2046,0.630835
2023-01-12,4:12:04,1709,0.595789
2023-01-12,4:12:05,1709,0.595789
2023-01-12,4:12:06,2629,0.672327
2023-01-12,4:12:07,1980,0.565173
2023-01-12,4:12:08,2153,0.563965
2023-01-12,4:12:09,2251,0.654199
2023-01-12,4:12:10,2251,0.654199
2023-01-12,4:12:11,1938,0.595386
2023-01-12,4:12:12,2070,0.63446
2023-01-12,4:12:13,2143,0.675146
2023-01-12,4:12:14,2482,0.541809
2023-01-12,4:12:16,2114,0.559131
2023-01-12,4:12:17,2114,0.559131
2023-01-12,4:12:18,2103,0.6401
2023-01-12,4:12:19,1925,0.617542
2023-01-12,4:12:20,2465,0.630432
2023-01-12,4:12:22,2004,0.593774
2023-01-12,4:12:23,2223,0.650977
2023-01-12,4:12:24,2223,0.650977
2023-01-12,4:12:25,1768,0.652588
2023-01-12,4:12:26,2691,0.703345
2023-01-12,4:12:27,2256,0.732349
2023-01-12,4:12:28,2384,0.749268
2023-01-12,4:12:29,1899,0.902747
2023-01-12,4:12:30,1899,0.902747
2023-01-12,4:12:31,2301,0.716638
2023-01-12,4:12:32,1719,0.758936
2023-01-12,4:12:33,2360,0.632849
2023-01-12,4:12:34,1373,0.646545
2023-01-12,4:12:35,2413,0.633655
2023-01-12,4:12:37,1382,0.524084
2023-01-12,4:12:38,2023,0.692468
2023-01-12,4:12:39,2244,0.611499
2023-01-12,4:12:40,1404,0.62157
2023-01-12,4:12:41,2451,0.480176
2023-01-12,4:12:43,2451,0.480176
2023-01-12,4:12:44,1548,0.558728
2023-01-12,4:12:45,2189,0.520459
2023-01-12,4:12:46,2225,0.697302
