2023-01-12,4:00:04.5,.802152,.757284,.947384,.658659,0,0
2023-01-12,4:00:04.6,.832868,.902978,.830704,.737540,0,1
2023-01-12,4:00:04.7,.811716,.945769,.851856,.678463,0,0
2023-01-12,4:00:04.8,.771407,.760637,.903899,.659389,1,0
2023-01-12,4:00:04.9,.789851,.826026,.937519,.740441,1,0
2023-01-12,4:00:06.0,.623199,.710346,.848950,.545037,1,0
2023-01-12,4:00:06.1,.674254,.754532,.810159,.573055,1,0
2023-01-12,4:00:06.2,.626145,.705894,.706425,.572788,0,1
2023-01-12,4:00:06.3,.677784,.611069,.754543,.591462,0,0
2023-01-12,4:00:06.4,.600706,.737510,.678965,.552314,0,1
2023-01-12,4:00:06.5,.641972,.761045,.631796,.577106,1,1
2023-01-12,4:00:06.6,.667855,.622808,.642862,.580675,1,0
2023-01-12,4:00:06.7,.668180,.798225,.722958,.569061,1,0
2023-01-12,4:00:06.8,.683488,.634580,.702337,.534638,0,1
2023-01-12,4:00:06.9,.653347,.633500,.622103,.538041,1,0
2023-01-12,4:00:07.0,1.002966,.971120,1.015562,.833747,1,1
2023-01-12,4:00:07.1,.924423,.924484,1.121605,.858065,1,1
2023-01-12,4:00:07.2,.997519,1.034900,.955300,.891619,0,0
2023-01-12,4:00:07.3,.993845,1.057518,.943413,.910820,1,0
2023-01-12,4:00:07.4,.969688,1.071204,1.076787,.862525,1,1
2023-01-12,4:00:07.5,.986172,.929776,1.094298,.813323,0,1
2023-01-12,4:00:07.6,1.009215,1.094224,.965273,.855592,0,1
2023-01-12,4:00:07.7,.967876,.973474,1.096655,.871153,1,1
2023-01-12,4:00:07.8,.959293,.980302,1.152033,.852813,1,1
2023-01-12,4:00:07.9,.917741,1.090328,1.116231,.903626,0,0
2023-01-12,4:00:08.0,.703371,.797772,.791349,.670272,1,0
2023-01-12,4:00:08.1,.706222,.845558,.775118,.621823,0,0
2023-01-12,4:00:08.2,.704145,.722750,.838572,.616286,0,0
2023-01-12,4:00:08.3,.737716,.705557,.675120,.583930,0,0
2023-01-12,4:00:08.4,.760130,.701844,.762168,.591829,1,0
2023-01-12,4:00:08.5,.768180,.849558,.882062,.658710,0,1
2023-01-12,4:00:08.6,.687347,.777931,.823345,.660014,0,1
2023-01-12,4:00:08.7,.704859,.863868,.703379,.640331,0,1
2023-01-12,4:00:08.8,.697444,.769690,.802003,.636481,0,0
2023-01-12,4:00:08.9,.675801,.753997,.850857,.667084,0,1
2023-01-12,4:00:10.0,.655225,.738837,.913614,.541441,1,0
2023-01-12,4:00:10.1,.714037,.668446,.929739,.537285,0,1
2023-01-12,4:00:10.2,.717825,.738196,.659183,.629203,1,0
2023-01-12,4:00:10.3,.659749,.743658,.892363,.561862,1,0
2023-01-12,4:00:10.4,.732480,.752057,.767088,.572752,0,1
2023-01-12,4:00:10.5,.733190,.651600,.743467,.553379,1,1
2023-01-12,4:00:10.6,.637486,.708654,.751175,.562913,1,0
2023-01-12,4:00:10.7,.693785,.685511,.650800,.587990,1,1
2023-01-12,4:00:10.8,.734826,.826061,.882726,.585614,1,1
2023-01-12,4:00:10.9,.718153,.723542,.916425,.590320,1,1
2023-01-12,4:00:11.0,.910329,.843819,.827426,.806884,0,0
2023-01-12,4:00:11.1,.876155,1.012648,.984207,.767909,0,0
2023-01-12,4:00:11.2,.887494,.915565,1.109788,.745795,0,0
2023-01-12,4:00:11.3,.858796,.911181,.822199,.768294,1,0
2023-01-12,4:00:11.4,.822555,.907850,.889097,.745497,0,1
2023-01-12,4:00:11.5,.882161,.925852,.925916,.779126,1,0
2023-01-12,4:00:11.6,.827731,.909836,.880862,.749183,1,1
2023-01-12,4:00:11.7,.856212,.913967,1.080331,.758192,1,0
2023-01-12,4:00:11.8,.883680,.836394,.893426,.758047,0,1
2023-01-12,4:00:11.9,.915743,.904000,.958327,.732490,0,1
2023-01-12,4:00:12.0,.643531,.803545,.916922,.627593,1,1
2023-01-12,4:00:12.1,.717575,.693484,.833811,.576901,1,1
2023-01-12,4:00:12.2,.643681,.776201,.799943,.588412,0,0
2023-01-12,4:00:12.3,.661677,.721736,.821837,.542126,0,1
2023-01-12,4:00:12.4,.657853,.640659,.776862,.548299,0,0
2023-01-12,4:00:12.5,.727388,.680685,.751193,.568429,1,0
2023-01-12,4:00:12.6,.694667,.700874,.819283,.596724,1,1
2023-01-12,4:00:12.7,.698384,.654426,.773291,.578076,0,0
2023-01-12,4:00:12.8,.728120,.741573,.727638,.602445,1,1
2023-01-12,4:00:12.9,.725934,.677599,.870734,.628909,1,1
2023-01-12,4:00:13.0,.635710,.638034,.902719,.601972,1,0
2023-01-12,4:00:13.1,.663316,.730506,.679862,.579331,1,1
2023-01-12,4:00:13.2,.686623,.823088,.847322,.618100,0,1
2023-01-12,4:00:13.3,.676786,.778144,.803592,.615725,1,1
2023-01-12,4:00:13.4,.637363,.765952,.840951,.552063,1,0
2023-01-12,4:00:13.5,.655734,.753439,.804603,.549274,0,1
2023-01-12,4:00:13.6,.691139,.707000,.791458,.621135,0,1
2023-01-12,4:00:13.7,.648059,.721187,.858550,.575279,1,1
2023-01-12,4:00:13.8,.720020,.794353,.634884,.546133,1,0
2023-01-12,4:00:13.9,.654504,.809156,.683261,.626206,0,1
2023-01-12,4:00:14.0,.703819,.742280,.881038,.553360,0,0
2023-01-12,4:00:14.1,.654861,.783316,.834123,.634270,1,1
2023-01-12,4:00:14.2,.677796,.707364,.793581,.576649,1,0
2023-01-12,4:00:14.3,.646166,.736807,.918322,.625465,1,1
2023-01-12,4:00:14.4,.668352,.715256,.649433,.582263,1,0
2023-01-12,4:00:14.5,.688957,.746212,.680697,.573899,0,1
2023-01-12,4:00:14.6,.652579,.703886,.689163,.579001,0,1
2023-01-12,4:00:14.7,.729487,.809627,.721434,.619344,0,0
2023-01-12,4:00:14.8,.687683,.763355,.907277,.560217,1,1
2023-01-12,4:00:14.9,.733357,.749143,.824001,.541510,1,1
2023-01-12,4:00:15.0,.598486,.712857,.628676,.559710,0,1
2023-01-12,4:00:15.1,.653853,.741997,.862564,.500322,0,1
2023-01-12,4:00:15.2,.608029,.688942,.622286,.490547,0,0
2023-01-12,4:00:15.3,.642745,.614002,.871328,.501526,0,1
2023-01-12,4:00:15.4,.635325,.736956,.763091,.542743,1,1
2023-01-12,4:00:15.5,.590182,.626786,.831911,.554968,0,1
2023-01-12,4:00:15.6,.669774,.720933,.695068,.554558,0,1
2023-01-12,4:00:15.7,.613160,.718551,.643661,.559228,1,0
2023-01-12,4:00:15.8,.644891,.590349,.699515,.525818,0,0
2023-01-12,4:00:15.9,.676924,.646497,.768020,.565045,1,1
2023-01-12,4:00:16.0,.926684,.942997,.926990,.881583,1,0
2023-01-12,4:00:16.1,.970361,1.075799,.914000,.848649,0,0
2023-01-12,4:00:16.2,.954807,.944413,1.088720,.857276,1,0
2023-01-12,4:00:16.3,.963383,.938911,.958297,.871439,1,1
2023-01-12,4:00:16.4,.935932,.981806,1.141070,.841866,0,0
2023-01-12,4:00:16.5,.900071,1.019444,1.170528,.824489,1,0
2023-01-12,4:00:16.6,.939833,.932626,1.153362,.790709,0,1
2023-01-12,4:00:16.7,.922247,.930221,1.170512,.799293,1,0
2023-01-12,4:00:16.8,.957374,1.011540,1.117829,.862654,0,0
2023-01-12,4:00:16.9,.937857,.932719,1.026422,.837567,1,0
2023-01-12,4:00:17.0,.709293,.744206,.841675,.574902,0,0
2023-01-12,4:00:17.1,.726676,.678341,.782648,.624368,1,0
2023-01-12,4:00:17.2,.718594,.827933,.919437,.606393,1,1
2023-01-12,4:00:17.3,.739669,.790200,.836885,.595152,1,1
2023-01-12,4:00:17.4,.706959,.845201,.736752,.625338,0,1
2023-01-12,4:00:17.5,.745134,.674550,.863787,.614144,1,0
2023-01-12,4:00:17.6,.673026,.747497,.953797,.619790,0,1
2023-01-12,4:00:17.7,.742385,.716683,.920938,.626395,1,1
2023-01-12,4:00:17.8,.736794,.841697,.792440,.585119,1,1
2023-01-12,4:00:17.9,.747395,.795536,.851420,.589543,1,0
2023-01-12,4:00:18.0,.696567,.695105,.946368,.607043,1,1
2023-01-12,4:00:18.1,.743265,.856552,.733896,.598994,1,0
2023-01-12,4:00:18.2,.741517,.709997,.755197,.608408,0,1
2023-01-12,4:00:18.3,.767553,.857786,.703537,.619187,1,0
2023-01-12,4:00:18.4,.703778,.851585,.735528,.609954,1,1
2023-01-12,4:00:18.5,.721666,.716214,.908995,.621245,0,0
2023-01-12,4:00:18.6,.773391,.681070,.825696,.669135,1,1
2023-01-12,4:00:18.7,.721616,.853791,.742965,.578916,0,1
2023-01-12,4:00:18.8,.747628,.693821,.848078,.669109,1,1
2023-01-12,4:00:18.9,.706141,.804860,.764572,.613325,0,1
2023-01-12,4:00:19.0,.732415,.679792,.704962,.652850,0,0
2023-01-12,4:00:19.1,.741542,.698877,.936291,.672213,1,0
2023-01-12,4:00:19.2,.679161,.846729,.717885,.653430,0,1
2023-01-12,4:00:19.3,.681126,.738743,.879512,.620055,1,1
2023-01-12,4:00:19.4,.714789,.754905,.767835,.666990,0,1
2023-01-12,4:00:19.5,.769088,.746784,.862999,.610216,0,1
2023-01-12,4:00:19.6,.752955,.722284,.851599,.595562,0,0
2023-01-12,4:00:19.7,.753134,.813036,.795060,.619978,0,0
2023-01-12,4:00:19.8,.730693,.692496,.838627,.636857,1,0
2023-01-12,4:00:19.9,.692277,.678294,.701366,.637306,1,1
2023-01-12,4:00:20.0,.693718,.796862,.945851,.660736,0,0
2023-01-12,4:00:20.1,.721451,.758552,.790122,.642768,0,1
2023-01-12,4:00:20.2,.714294,.733174,.684866,.622374,1,0
2023-01-12,4:00:20.3,.713719,.849333,.792545,.655214,1,0
2023-01-12,4:00:20.4,.693290,.791690,.918905,.628192,0,0
2023-01-12,4:00:20.5,.748274,.760321,.801720,.614071,1,1
2023-01-12,4:00:20.6,.702409,.794647,.858836,.675840,0,1
2023-01-12,4:00:20.7,.749934,.713828,.873275,.614564,0,0
2023-01-12,4:00:20.8,.689718,.796209,.752388,.598162,0,1
2023-01-12,4:00:20.9,.735905,.851879,.694049,.609282,0,1
2023-01-12,4:00:21.0,.782226,.898820,.996536,.639648,1,0
2023-01-12,4:00:21.1,.774535,.856266,.899490,.699765,0,0
2023-01-12,4:00:21.2,.793340,.778653,.930176,.655214,1,0
2023-01-12,4:00:21.3,.778994,.815244,.872880,.679603,0,1
2023-01-12,4:00:21.4,.752226,.892406,.825448,.687397,0,1
2023-01-12,4:00:21.5,.796703,.822917,.866600,.723517,1,0
2023-01-12,4:00:21.6,.802391,.887658,.856421,.669305,0,0
2023-01-12,4:00:21.7,.801248,.887461,.781215,.725633,0,1
2023-01-12,4:00:21.8,.759751,.890733,.805813,.660996,0,1
2023-01-12,4:00:21.9,.734009,.741114,.846232,.629340,1,1
2023-01-12,4:00:22.0,.854400,.795297,.932579,.707492,1,1
2023-01-12,4:00:22.1,.856715,.905148,1.003869,.744403,1,1
2023-01-12,4:00:22.2,.876024,.968032,.851855,.775056,1,1
2023-01-12,4:00:22.3,.855092,.827153,.974807,.729799,0,0
2023-01-12,4:00:22.4,.838717,.786832,.860893,.701232,1,0
2023-01-12,4:00:22.5,.872385,.934895,.832239,.729028,1,0
2023-01-12,4:00:22.6,.873150,.980956,.845726,.755100,0,1
2023-01-12,4:00:22.7,.788319,.971786,1.034046,.734166,1,0
2023-01-12,4:00:22.8,.824140,.781607,.879356,.708029,0,0
2023-01-12,4:00:22.9,.807559,.823917,1.078553,.763537,0,1
2023-01-12,4:00:23.0,.695471,.820351,.823400,.600952,0,0
2023-01-12,4:00:23.1,.692288,.714560,.654329,.620487,0,1
2023-01-12,4:00:23.2,.675128,.724841,.918939,.622176,0,0
2023-01-12,4:00:23.3,.678653,.650223,.722472,.531931,0,1
2023-01-12,4:00:23.4,.642456,.665283,.786802,.553844,0,1
2023-01-12,4:00:23.5,.644921,.777830,.879288,.564914,1,0
2023-01-12,4:00:23.6,.722291,.785120,.777270,.566973,1,0
2023-01-12,4:00:23.7,.650432,.695835,.886254,.572259,0,1
2023-01-12,4:00:23.8,.674590,.666049,.859455,.544149,1,0
2023-01-12,4:00:23.9,.655645,.763509,.802464,.563558,0,0
2023-01-12,4:00:24.0,.703465,.805399,.681851,.590990,1,0
2023-01-12,4:00:24.1,.726359,.793220,.892412,.570395,0,1
2023-01-12,4:00:24.2,.698653,.804387,.708135,.634108,1,0
2023-01-12,4:00:24.3,.647037,.742566,.900832,.560112,0,0
2023-01-12,4:00:24.4,.722614,.691275,.646753,.558795,0,1
2023-01-12,4:00:24.5,.709220,.684831,.814526,.614692,1,0
2023-01-12,4:00:24.6,.649126,.787116,.746602,.590672,1,0
2023-01-12,4:00:24.7,.726386,.794243,.639096,.626048,0,1
2023-01-12,4:00:24.8,.717323,.683779,.898977,.582433,1,1
2023-01-12,4:00:24.9,.674981,.822565,.793377,.627793,1,1
2023-01-12,4:00:25.0,.671983,.665718,.751483,.543829,1,1
2023-01-12,4:00:25.1,.642502,.722101,.904577,.610643,1,0
2023-01-12,4:00:25.2,.702530,.770829,.896387,.595797,1,1
2023-01-12,4:00:25.3,.642044,.792736,.652001,.615873,1,0
2023-01-12,4:00:25.4,.641641,.678717,.845714,.538581,1,0
2023-01-12,4:00:25.5,.682229,.649248,.694877,.564866,0,1
2023-01-12,4:00:25.6,.645580,.635841,.903602,.624865,0,1
2023-01-12,4:00:25.7,.729932,.751341,.748761,.549199,1,1
2023-01-12,4:00:25.8,.711293,.636968,.666734,.634765,1,1
2023-01-12,4:00:25.9,.696399,.671122,.700319,.611837,1,1
2023-01-12,4:00:26.0,.867077,.868660,1.036645,.757048,1,1
2023-01-12,4:00:26.1,.928316,1.041287,1.028681,.810021,0,1
2023-01-12,4:00:26.2,.909107,1.040314,1.079227,.819108,0,0
2023-01-12,4:00:26.3,.923828,.888175,.957439,.762381,0,1
2023-01-12,4:00:26.4,.936330,.940482,.867857,.803128,0,1
2023-01-12,4:00:26.5,.875377,1.021329,.894647,.824551,1,1
2023-01-12,4:00:26.6,.861255,.858287,1.090100,.787281,0,1
2023-01-12,4:00:26.7,.871753,.926956,1.064059,.818062,0,0
2023-01-12,4:00:26.8,.945373,.915342,1.128571,.759498,0,1
2023-01-12,4:00:26.9,.876967,.921075,1.120460,.761381,1,0
2023-01-12,4:00:27.0,.837780,.844885,1.033411,.693815,0,0
2023-01-12,4:00:27.1,.832289,.849313,.790731,.677844,0,0
2023-01-12,4:00:27.2,.819769,.804214,.819244,.715713,1,1
2023-01-12,4:00:27.3,.772080,.890779,.796773,.761186,0,1
2023-01-12,4:00:27.4,.860518,.851746,.893420,.712692,1,1
2023-01-12,4:00:27.5,.864099,.827268,.788746,.713987,1,1
2023-01-12,4:00:27.6,.863668,.873458,.867810,.733738,1,1
2023-01-12,4:00:27.7,.860174,.788755,.835285,.689328,0,0
2023-01-12,4:00:27.8,.811106,.927681,1.005198,.753627,1,0
2023-01-12,4:00:27.9,.785042,.900581,1.054257,.750338,1,1
2023-01-12,4:00:28.0,.681816,.610530,.737870,.526693,1,1
2023-01-12,4:00:28.1,.593801,.588081,.681340,.529628,1,0
2023-01-12,4:00:28.2,.629043,.732205,.587056,.568547,0,0
2023-01-12,4:00:28.3,.634300,.620259,.615256,.567089,0,0
2023-01-12,4:00:28.4,.655204,.756021,.741123,.512068,0,0
2023-01-12,4:00:28.5,.651290,.748579,.813509,.513210,0,0
2023-01-12,4:00:28.6,.627488,.658461,.649287,.541326,1,0
2023-01-12,4:00:28.7,.677089,.766195,.669988,.507822,1,0
2023-01-12,4:00:28.8,.618605,.591906,.755274,.519453,1,1
2023-01-12,4:00:28.9,.636701,.746699,.600634,.541743,1,0
2023-01-12,4:00:29.0,.804976,.853583,.985607,.763386,1,1
2023-01-12,4:00:29.1,.803981,.926350,.897611,.723510,1,1
2023-01-12,4:00:29.2,.786706,.793096,.932415,.696418,0,0
2023-01-12,4:00:29.3,.857326,.967895,.834681,.728206,0,0
2023-01-12,4:00:29.4,.838741,.783331,.829424,.759016,0,1
2023-01-12,4:00:29.5,.818984,.780306,.932259,.758265,0,0
2023-01-12,4:00:29.6,.837286,.936882,.790926,.717649,0,1
2023-01-12,4:00:29.7,.840362,.940161,.874845,.692300,1,1
2023-01-12,4:00:29.8,.783700,.922170,.951463,.687541,1,1
2023-01-12,4:00:29.9,.860786,.936383,.781840,.735450,1,1
2023-01-12,4:00:31.0,.693873,.661065,.813757,.553830,0,1
2023-01-12,4:00:31.1,.662675,.825014,.924176,.617690,0,0
2023-01-12,4:00:31.2,.653480,.685021,.782879,.614344,1,1
2023-01-12,4:00:31.3,.737421,.797154,.789104,.580755,0,0
2023-01-12,4:00:31.4,.735879,.748121,.763295,.579739,0,0
2023-01-12,4:00:31.5,.667882,.680543,.728466,.620111,0,0
2023-01-12,4:00:31.6,.676335,.793353,.854483,.578532,1,1
2023-01-12,4:00:31.7,.704188,.807748,.801129,.626562,1,0
2023-01-12,4:00:31.8,.684549,.755229,.927038,.594969,0,1
2023-01-12,4:00:31.9,.675735,.824123,.938931,.629104,1,1
2023-01-12,4:00:32.0,.670732,.759694,.813858,.581758,1,0
2023-01-12,4:00:32.1,.655912,.822048,.686126,.633539,1,0
2023-01-12,4:00:32.2,.725771,.706773,.684687,.555133,1,0
2023-01-12,4:00:32.3,.733313,.799750,.869276,.640823,0,1
2023-01-12,4:00:32.4,.680803,.800568,.863460,.586264,1,0
2023-01-12,4:00:32.5,.681522,.685746,.888037,.628409,0,0
2023-01-12,4:00:32.6,.646882,.646758,.897218,.588771,0,1
2023-01-12,4:00:32.7,.666546,.711044,.833759,.555533,1,0
2023-01-12,4:00:32.8,.700857,.736604,.919892,.570223,0,0
2023-01-12,4:00:32.9,.723478,.697978,.761285,.561839,0,0
2023-01-12,4:00:33.0,.586220,.677444,.567714,.460776,1,1
2023-01-12,4:00:33.1,.586759,.701453,.855058,.550016,1,1
2023-01-12,4:00:33.2,.602353,.637261,.794152,.471263,1,1
2023-01-12,4:00:33.3,.573431,.665766,.610178,.498989,1,0
2023-01-12,4:00:33.4,.582854,.696583,.562974,.492521,0,0
2023-01-12,4:00:33.5,.624484,.610534,.804925,.493189,0,0
2023-01-12,4:00:33.6,.644526,.611284,.758852,.466646,1,1
2023-01-12,4:00:33.7,.574532,.658387,.758055,.463165,0,1
2023-01-12,4:00:33.8,.596558,.746123,.716180,.504547,1,1
2023-01-12,4:00:33.9,.561611,.690608,.747294,.497475,1,0
2023-01-12,4:00:35.0,.678392,.727492,.726348,.516330,0,1
2023-01-12,4:00:35.1,.622972,.760016,.644695,.572802,0,1
2023-01-12,4:00:35.2,.626841,.649086,.889355,.583856,0,0
2023-01-12,4:00:35.3,.682770,.660968,.726433,.590010,0,0
2023-01-12,4:00:35.4,.662622,.626992,.785439,.594963,1,1
2023-01-12,4:00:35.5,.688421,.652932,.756965,.542412,0,1
2023-01-12,4:00:35.6,.661380,.653171,.620233,.598748,1,1
2023-01-12,4:00:35.7,.679017,.610168,.875704,.606977,0,0
2023-01-12,4:00:35.8,.683067,.762381,.665629,.593303,1,1
2023-01-12,4:00:35.9,.669466,.710767,.694515,.607898,0,0
2023-01-12,4:00:36.0,.769918,.673882,.704515,.622045,1,1
2023-01-12,4:00:36.1,.673679,.776520,.962607,.579120,1,0
2023-01-12,4:00:36.2,.715954,.801049,.803725,.586880,0,0
2023-01-12,4:00:36.3,.722163,.777211,.888514,.659984,0,1
2023-01-12,4:00:36.4,.715067,.801461,.773993,.573400,0,1
2023-01-12,4:00:36.5,.744066,.776569,.924247,.605095,0,1
2023-01-12,4:00:36.6,.715537,.712036,.806557,.665679,0,1
2023-01-12,4:00:36.7,.722278,.834287,.686915,.577852,1,0
2023-01-12,4:00:36.8,.679164,.822605,.680867,.574167,1,1
2023-01-12,4:00:36.9,.737018,.841617,.856475,.650356,0,1
2023-01-12,4:00:37.0,.795860,.750899,.886900,.723563,0,0
2023-01-12,4:00:37.1,.787923,.898838,.901911,.685894,0,0
2023-01-12,4:00:37.2,.833097,.832425,.902123,.661060,1,1
2023-01-12,4:00:37.3,.831150,.842577,1.024299,.738113,1,0
2023-01-12,4:00:37.4,.817477,.893207,.749377,.649982,0,0
2023-01-12,4:00:37.5,.768310,.788525,.781576,.694816,1,1
2023-01-12,4:00:37.6,.786574,.798569,.923176,.663130,1,1
2023-01-12,4:00:37.7,.820449,.837001,.843346,.673622,0,0
2023-01-12,4:00:37.8,.782332,.903043,.811400,.744957,0,1
2023-01-12,4:00:37.9,.847211,.824978,.773840,.731784,1,0
2023-01-12,4:00:38.0,.835364,.900920,1.032473,.792614,0,0
2023-01-12,4:00:38.1,.833107,.880936,1.066351,.763376,0,0
2023-01-12,4:00:38.2,.815777,1.013670,1.094287,.720081,0,0
2023-01-12,4:00:38.3,.914381,1.007308,.994699,.724123,1,0
2023-01-12,4:00:38.4,.822785,.851644,1.060402,.765314,1,0
2023-01-12,4:00:38.5,.906137,.861826,1.029288,.806725,1,0
2023-01-12,4:00:38.6,.840050,.915080,.826428,.806445,1,1
2023-01-12,4:00:38.7,.841159,.980370,.905782,.732226,0,0
2023-01-12,4:00:38.8,.883770,.823538,.821469,.755228,0,1
2023-01-12,4:00:38.9,.905577,.871769,1.054519,.769140,0,0
2023-01-12,4:00:39.0,.856786,.949637,1.053680,.752381,1,0
2023-01-12,4:00:39.1,.882290,.997799,.917945,.734901,1,1
2023-01-12,4:00:39.2,.860392,.994446,.933105,.736601,1,1
2023-01-12,4:00:39.3,.911371,.862817,.861628,.774091,1,0
2023-01-12,4:00:39.4,.834009,.875526,.833193,.803036,0,0
2023-01-12,4:00:39.5,.848158,.971175,.916540,.735324,1,1
2023-01-12,4:00:39.6,.816941,.939875,.876818,.810351,0,0
2023-01-12,4:00:39.7,.821576,.990138,.913422,.800901,0,0
2023-01-12,4:00:39.8,.835097,.837151,1.001222,.716821,1,1
2023-01-12,4:00:39.9,.823591,1.014548,1.069430,.785804,0,0
2023-01-12,4:00:40.0,.719338,.808237,.916116,.603336,0,1
2023-01-12,4:00:40.1,.754000,.829017,.763872,.651114,1,0
2023-01-12,4:00:40.2,.760845,.881029,.720287,.696852,0,1
2023-01-12,4:00:40.3,.717347,.707404,.742661,.622577,1,0
2023-01-12,4:00:40.4,.775576,.767543,.780807,.659453,1,1
2023-01-12,4:00:40.5,.705672,.843075,.751495,.612225,1,1
2023-01-12,4:00:40.6,.740286,.717829,.816897,.661582,1,1
2023-01-12,4:00:40.7,.707280,.840427,.798865,.642814,0,1
2023-01-12,4:00:40.8,.786468,.708891,.891336,.611144,0,0
2023-01-12,4:00:40.9,.718540,.782255,.882083,.637122,0,0
2023-01-12,4:00:41.0,.672717,.630666,.880931,.553576,0,0
2023-01-12,4:00:41.1,.692987,.749898,.616901,.562369,1,0
2023-01-12,4:00:41.2,.662252,.761617,.732101,.543418,1,0
2023-01-12,4:00:41.3,.681539,.640540,.890603,.539806,1,1
2023-01-12,4:00:41.4,.611088,.637391,.780358,.530509,1,0
2023-01-12,4:00:41.5,.608437,.758574,.865402,.581970,1,0
2023-01-12,4:00:41.6,.665773,.714805,.682919,.579732,1,1
2023-01-12,4:00:41.7,.662886,.690765,.726674,.569406,0,0
2023-01-12,4:00:41.8,.705419,.717007,.814876,.568726,1,0
2023-01-12,4:00:41.9,.625847,.607469,.777682,.582540,0,0
2023-01-12,4:00:42.0,.728065,.703134,.684781,.621603,0,1
2023-01-12,4:00:42.1,.720214,.744587,.696961,.586453,0,0
2023-01-12,4:00:42.2,.777277,.778685,.819849,.651238,0,0
2023-01-12,4:00:42.3,.707678,.817130,.927911,.656641,1,0
2023-01-12,4:00:42.4,.755612,.810468,.945482,.597861,0,1
2023-01-12,4:00:42.5,.771259,.752767,.701837,.582390,1,1
2023-01-12,4:00:42.6,.744419,.877682,.684202,.626860,1,0
2023-01-12,4:00:42.7,.709013,.692447,.838718,.626625,0,0
2023-01-12,4:00:42.8,.737619,.862874,.954913,.634980,1,1
2023-01-12,4:00:42.9,.725299,.730678,.787542,.592555,1,1
2023-01-12,4:00:44.0,.794610,.813530,.781501,.661176,0,1
2023-01-12,4:00:44.1,.704991,.696713,.911431,.607740,1,0
2023-01-12,4:00:44.2,.706826,.846456,.914569,.613397,1,1
2023-01-12,4:00:44.3,.757355,.741854,.773723,.645226,0,0
2023-01-12,4:00:44.4,.775192,.789856,.819820,.666548,1,1
2023-01-12,4:00:44.5,.718508,.851325,.747026,.669616,1,0
2023-01-12,4:00:44.6,.767571,.885532,.710660,.608577,0,0
2023-01-12,4:00:44.7,.761947,.835870,.780137,.613888,0,0
